compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI1239,9.206850776957124,17.277670685121212,39.367309000339475,2.471028712417256e-34,1.0431642790683584e-31,68.28944661580849
QI1240,6.042701026428141,11.999660818725436,37.09477053259268,2.6851024241387677e-33,1.0768603272008529e-30,65.9374295061208
QI6764,4.445600414440461,11.245628675319983,34.21216969341875,6.80536649365204e-32,2.4844812708843395e-29,62.735800475430295
QI6758,5.565244497802043,11.63683032626458,34.21102661257165,6.814435601478054e-32,2.4844812708843395e-29,62.734478297063944
QI6753,6.5606862569512785,11.932283871068174,34.12082130773383,7.570572480310353e-32,2.640154863676928e-29,62.63000157548018
QI1236,5.716861544188758,11.629007426590691,33.58851588284462,1.41617219894638e-31,4.7329655032287143e-29,62.00786764834605
QI965,2.739678920322625,15.675536467142098,32.4108803609888,5.853006345326446e-31,1.8778785558345367e-28,60.59631612439712
QI1186,8.023758566453857,11.965132140246995,31.897920932414188,1.1023748600006339e-30,3.4008264431019554e-28,59.96571323193204
QI6724,6.693705011930588,13.838118916043513,31.0058510205369,3.391243740322965e-30,9.73587470146149e-28,58.84521468937626
QI6761,6.40388783858902,14.060502491018278,31.00414529786873,3.398634729346985e-30,9.73587470146149e-28,58.84304244778173
QI1260,2.6165587782906385,15.120575101085334,30.861089071031902,4.081046978515722e-30,1.1287613039542967e-27,58.66044832599569
QI206,3.084191031123476,12.010000495912633,28.744784265194223,6.722727727553864e-29,1.7974333034236515e-26,55.860056059239966
