compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI3167,-0.07177707746589945,12.579104407049583,-0.3858081210682848,0.7016224367084234,1,-7.978363330123481
QI6868,-0.09504284351333325,12.06800016726325,-0.38487005738355784,0.7023119983501784,1,-7.978731875269155
QI1105,0.2820569508760151,16.502741058662007,0.3847223634049616,0.70242058994978,1,-7.978789819910097
QI4851,0.13257626002294742,11.819400230220163,0.38434163686314454,0.7027005471490924,1,-7.9789390881721785
QI4318,-0.17032063975912592,10.319619273877016,-0.38423794103563913,0.7027768043814708,1,-7.978979717900543
QI6404,0.25900934890586313,12.503071273000522,0.38412202310211524,0.7028620533413654,1,-7.979025123565589
QI3964,-0.06720501632549869,14.633382288968193,-0.38365581505836016,0.7032049535605354,1,-7.979207602344398
QI7456,0.03998599152443916,14.586184895901173,0.3835545265611906,0.7032794604435129,1,-7.979247218642939
QI449,0.03099889356538199,15.252363197905794,0.3833749749692386,0.7034115441959754,1,-7.9793174199431505
QI3302,0.1516071883676844,18.69375660691048,0.38323306170753224,0.703515946584506,1,-7.979372882271335
QI4968,0.2127205813506663,12.706618643527463,0.3831881064069278,0.7035490203948355,1,-7.979390447382246
QI3912,-0.16223683259167032,12.400406199538937,-0.38318294001613196,0.703552821368286,1,-7.979392465883595
QI5170,0.14698582170485963,12.812255324455124,0.3828341453300118,0.7038094514089617,1,-7.979528676965191
QI3519,0.20910738385700434,12.723568023111415,0.3823612694372794,0.7041574315946214,1,-7.9797131474814
QI6375,-0.2933306387877437,14.178399198804557,-0.38180847771764387,0.7045643017002821,1,-7.979928506428569
QI928,-0.1713150013438618,11.559632802786384,-0.38179740903907766,0.7045724494515789,1,-7.979932815452011
QI5530,-0.09422569040206952,15.246239694674598,-0.3816724458006898,0.7046644384243703,1,-7.979981454887345
QI675,-0.043405942284298504,15.47162533812508,-0.3815835891332746,0.7047298510537228,1,-7.98001603094586
QI3191,-0.07773444905808091,11.405447959491196,-0.3812082973832416,0.7050061503935265,1,-7.9801619769334
QI4472,0.08129928730051539,14.497203726615394,0.380990127293207,0.7051667913153851,1,-7.980246754844648
QI01,0.007709873327431893,16.321088225126974,0.38094883948517677,0.7051971934946588,1,-7.9802627932987225
QI4325,-0.15179579147216415,14.570162400105177,-0.38092668713372846,0.7052135055271613,1,-7.980271397778204
QI5033,-0.23398330329038686,19.013035018251017,-0.3801574967891109,0.7057799910789788,1,-7.980569860731935
QI4161,-0.08174074003451892,12.821431683658226,-0.38004670489625225,0.7058615999146112,1,-7.980612801091588
QI3567,0.09464694934393592,10.7805403139258,0.379822027850336,0.7060271068354984,1,-7.980699842527842
QI7640,0.012541851530063042,16.477307007919084,0.37980949768790434,0.7060363375246757,1,-7.980704695294368
QI1324,-0.056938042216550855,17.464994346414123,-0.3796948382295574,0.7061208066541067,1,-7.980749094005905
QI3752,-0.036670278103686726,11.381330138125039,-0.3795857333903638,0.7062011872047436,1,-7.980791329484257
QI3960,0.041844608822358964,16.56624034162836,0.3791207865430543,0.706543764480813,1,-7.980971179519913
QI1532,0.014482847171063185,18.801218493417924,0.37869543097179514,0.706857224520139,1,-7.98113552318659
QI1276,-0.021667466374276856,12.301966990268392,-0.3785432188143596,0.7069694077370059,1,-7.981194288541696
QI3535,0.03806070360166913,12.48750623357068,0.3784638496553468,0.7070279069141813,1,-7.981224921707762
QI6725,0.02890314826428053,14.60673565975419,0.37840066983656473,0.7070744749920626,1,-7.981249301907621
QI2044,-0.0814719914453832,16.644193574941315,-0.3776620698223817,0.7076189606637696,1,-7.981534017381687
QI4635,-0.11703956687731498,13.628529447947265,-0.37764327165709277,0.7076328204345137,1,-7.9815412564879615
QI2437,0.03993455047968553,14.018189301885528,0.3775289039037503,0.707717145234179,1,-7.981585291389611
QI3735,-0.1749730363546398,11.084134366094565,-0.3769920405175823,0.7081130310932131,1,-7.981791822333047
QI3626,0.03480012944386601,16.324603189547602,0.37680824793152007,0.70824857950321,1,-7.9818624601366555
QI22,-0.008638720364555041,16.412982075046894,-0.37662631584177164,0.7083827652206061,1,-7.981932349195929
QI7334,-0.06921233983726083,16.675909566751827,-0.3766232820192099,0.7083850029244316,1,-7.981933514352166
QI3689,-0.1720781246582188,12.9641634729126,-0.376036254433068,0.7088180351046254,1,-7.982158790126909
QI4348,0.13137668562355387,11.677419715760402,0.3758589390864668,0.7089488543731426,1,-7.982226767451607
QI5439,0.16600292915445714,12.3239490030159,0.3758053689731402,0.7089883789467561,1,-7.98224729834466
QI2419,-0.18478424482013267,13.66988958749361,-0.3753784127925029,0.709303420578284,1,-7.982410826580307
QI1552,0.14064709605470327,12.361642178791659,0.3752420307045295,0.709404064803842,1,-7.9824630232975204
QI2548,0.05007963907067925,11.56711406453753,0.3750615900392953,0.7095372304796985,1,-7.9825320533458415
QI7550,0.045252346953319034,12.492700509789342,0.3749485917563041,0.7096206281884361,1,-7.982575265595431
QI496,-0.02270762360267753,14.49571599306849,-0.374598992604838,0.7098786705948982,1,-7.982708875690515
QI367,-0.051543126330711786,11.219124949925579,-0.37437980014833544,0.7100404761960779,1,-7.982792583708405
QI581,-0.03387093069754776,12.065101131883429,-0.37423751408724243,0.7101455175482887,1,-7.982846895681482
QI2892,-0.02120213914993485,20.287660574494602,-0.3730284290465435,0.7110383434772761,1,-7.983307587713085
QI6695,-0.047398546540474484,13.520458872920312,-0.37298186231726493,0.7110727380257116,1,-7.983325301203507
QI4704,0.17727699455148738,14.89046409131373,0.37293383594467733,0.7111082113168394,1,-7.983343567625926
QI7642,0.08606850879379557,10.430619565765804,0.37272004498987804,0.711266129691247,1,-7.983424852848433
QI4339,-0.21143196950032106,13.177223153781444,-0.37269809698646705,0.7112823424842114,1,-7.98343319505406
QI6477,-0.024598753436784193,18.163741124892386,-0.3724493273184497,0.7114661158652127,1,-7.983527715683305
QI7742,-0.017101779422912244,15.78629572937187,-0.3723387681162154,0.7115477947397413,1,-7.983569702795184
QI7409,0.12455860539538222,14.676933626681471,0.37223587169223565,0.7116238155944639,1,-7.983608768686428
QI2924,-0.07006469005792937,13.091650677153176,-0.3719993632789592,0.7117985615219118,1,-7.983698521353765
QI589,-0.10100031704285506,12.753643097345039,-0.3718046365931943,0.7119424485035251,1,-7.983772375725834
QI3548,0.06969122954444096,14.223765642991001,0.37145563128740366,0.7122003612860642,1,-7.983904647536706
QI7324,-0.05093992202041875,14.833637514108556,-0.3713404222557571,0.71228550754979,1,-7.983948284274796
QI2338,-0.2568725488854078,10.503584102953628,-0.3713206987267423,0.7123000847728912,1,-7.983955753438943
QI5677,0.132418448531471,10.263557750878276,0.3712997223112593,0.7123155880961989,1,-7.9839636966301075
QI3790,-0.31444192880302246,12.060546324367337,-0.3710319193781049,0.7125135276652048,1,-7.984065067057828
QI3585,-0.16670231187069007,13.56589916107593,-0.37069738071997455,0.7127608214150758,1,-7.984191596639146
QI6546,-0.06360062600255567,15.088111005271447,-0.37043500850079375,0.7129547910426853,1,-7.98429075202137
QI5158,0.058367761038647714,12.99922307039176,0.37033427637015104,0.7130292665936058,1,-7.984328802055569
